 0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.999999999857555E+000  0.168544289335757E-009  0.000000000000000E+000  0.000000000000000E+000  0.999999999800577E+000  0.140000000000000E+001
 0.100000000000000E-001  0.000000000000000E+000  0.000000000000000E+000  0.999999999885448E+000  0.135540044883503E-009  0.000000000000000E+000  0.000000000000000E+000  0.999999999839628E+000  0.140000000000000E+001
 0.200000000000000E-001  0.000000000000000E+000  0.000000000000000E+000  0.100000000007120E+001 -0.842465025227989E-010  0.000000000000000E+000  0.000000000000000E+000  0.100000000009968E+001  0.140000000000000E+001
 0.300000000000000E-001  0.000000000000000E+000  0.000000000000000E+000  0.100000000022077E+001 -0.261223586064384E-009  0.000000000000000E+000  0.000000000000000E+000  0.100000000030908E+001  0.140000000000000E+001
 0.400000000000000E-001  0.000000000000000E+000  0.000000000000000E+000  0.999999999926934E+000  0.864588975208091E-010  0.000000000000000E+000  0.000000000000000E+000  0.999999999897707E+000  0.140000000000000E+001
 0.500000000000000E-001  0.000000000000000E+000  0.000000000000000E+000  0.999999999680633E+000  0.377877287492166E-009  0.000000000000000E+000  0.000000000000000E+000  0.999999999552885E+000  0.140000000000000E+001
 0.600000000000000E-001  0.000000000000000E+000  0.000000000000000E+000  0.100000000003057E+001 -0.361711470333438E-010  0.000000000000000E+000  0.000000000000000E+000  0.100000000004280E+001  0.140000000000000E+001
 0.700000000000000E-001  0.000000000000000E+000  0.000000000000000E+000  0.100000000034700E+001 -0.410575485670682E-009  0.000000000000000E+000  0.000000000000000E+000  0.100000000048580E+001  0.140000000000000E+001
 0.800000000000000E-001  0.000000000000000E+000  0.000000000000000E+000  0.999999999846632E+000  0.181479148339988E-009  0.000000000000000E+000  0.000000000000000E+000  0.999999999785284E+000  0.140000000000000E+001
 0.900000000000000E-001  0.000000000000000E+000  0.000000000000000E+000  0.999999999390979E+000  0.720615455125019E-009  0.000000000000000E+000  0.000000000000000E+000  0.999999999147370E+000  0.140000000000000E+001
 0.100000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000039617E+001 -0.468780284993001E-009  0.000000000000000E+000  0.000000000000000E+000  0.100000000055464E+001  0.140000000000000E+001
 0.110000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000176655E+001 -0.209014455939554E-008  0.000000000000000E+000  0.000000000000000E+000  0.100000000247317E+001  0.140000000000000E+001
 0.120000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.100000000110539E+001 -0.130811329847433E-008  0.000000000000000E+000  0.000000000000000E+000  0.100000000154754E+001  0.140000000000000E+001
 0.130000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.999999999400229E+000  0.710400369237228E-009  0.000000000000000E+000  0.000000000000000E+000  0.999999999160321E+000  0.140000000000000E+001
 0.140000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.999999996133069E+000  0.457380531964930E-008  0.000000000000000E+000  0.000000000000000E+000  0.999999994586296E+000  0.140000000000000E+001
 0.150000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.999999979577728E+000  0.241665929406270E-007  0.000000000000000E+000  0.000000000000000E+000  0.999999971408820E+000  0.140000000000000E+001
 0.160000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.999999904750344E+000  0.112699576819116E-006  0.000000000000000E+000  0.000000000000000E+000  0.999999866650487E+000  0.140000000000000E+001
 0.170000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.999999563576089E+000  0.516368013170922E-006  0.000000000000000E+000  0.000000000000000E+000  0.999999389006642E+000  0.140000000000000E+001
 0.180000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.999998127113744E+000  0.221609844394746E-005  0.000000000000000E+000  0.000000000000000E+000  0.999997377961231E+000  0.140000000000000E+001
 0.190000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.999992570211902E+000  0.879080884715013E-005  0.000000000000000E+000  0.000000000000000E+000  0.999989598326442E+000  0.140000000000000E+001
 0.200000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.999971957176089E+000  0.331811049643356E-004  0.000000000000000E+000  0.000000000000000E+000  0.999960740455625E+000  0.140000000000000E+001
 0.210000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.999898633800581E+000  0.119943597869452E-003  0.000000000000000E+000  0.000000000000000E+000  0.999858092335357E+000  0.140000000000000E+001
 0.220000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.999661236340071E+000  0.400885754157528E-003  0.000000000000000E+000  0.000000000000000E+000  0.999525784094175E+000  0.140000000000000E+001
 0.230000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.998926441792737E+000  0.127086074503162E-002  0.000000000000000E+000  0.000000000000000E+000  0.998497523448828E+000  0.140000000000000E+001
 0.240000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.996829826553077E+000  0.375656969430632E-002  0.000000000000000E+000  0.000000000000000E+000  0.995565984628472E+000  0.140000000000000E+001
 0.250000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.990965994061551E+000  0.107378323363455E-001  0.000000000000000E+000  0.000000000000000E+000  0.987385191321058E+000  0.140000000000000E+001
 0.260000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.978251911653939E+000  0.260044740580609E-001  0.000000000000000E+000  0.000000000000000E+000  0.969720522097024E+000  0.140000000000000E+001
 0.270000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.957980516547318E+000  0.506614918719658E-001  0.000000000000000E+000  0.000000000000000E+000  0.941739182179265E+000  0.140000000000000E+001
 0.280000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.932269212308046E+000  0.824821703230804E-001  0.000000000000000E+000  0.000000000000000E+000  0.906570504467807E+000  0.140000000000000E+001
 0.290000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.903909582395068E+000  0.118394213286385E+000  0.000000000000000E+000  0.000000000000000E+000  0.868211087875584E+000  0.140000000000000E+001
 0.300000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.874764188071620E+000  0.156359465879124E+000  0.000000000000000E+000  0.000000000000000E+000  0.829279092814752E+000  0.140000000000000E+001
 0.310000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.845585715153932E+000  0.195342615416111E+000  0.000000000000000E+000  0.000000000000000E+000  0.790817779119966E+000  0.140000000000000E+001
 0.320000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.816652829075802E+000  0.234840507199038E+000  0.000000000000000E+000  0.000000000000000E+000  0.753189082739878E+000  0.140000000000000E+001
 0.330000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.788313865316199E+000  0.274922256429227E+000  0.000000000000000E+000  0.000000000000000E+000  0.716862829794410E+000  0.140000000000000E+001
 0.340000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.760641586544787E+000  0.315372779380080E+000  0.000000000000000E+000  0.000000000000000E+000  0.681858345735776E+000  0.140000000000000E+001
 0.350000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.733386881351164E+000  0.355744322179524E+000  0.000000000000000E+000  0.000000000000000E+000  0.647913106278541E+000  0.140000000000000E+001
 0.360000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.706938883356205E+000  0.396442625441315E+000  0.000000000000000E+000  0.000000000000000E+000  0.615436152489796E+000  0.140000000000000E+001
 0.370000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.681324011086432E+000  0.437436143980028E+000  0.000000000000000E+000  0.000000000000000E+000  0.584436309115242E+000  0.140000000000000E+001
 0.380000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.656247372855371E+000  0.478161160303521E+000  0.000000000000000E+000  0.000000000000000E+000  0.554515709160317E+000  0.140000000000000E+001
 0.390000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.631886286528718E+000  0.518902276074203E+000  0.000000000000000E+000  0.000000000000000E+000  0.525925088012899E+000  0.140000000000000E+001
 0.400000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.608420910592962E+000  0.559909882841431E+000  0.000000000000000E+000  0.000000000000000E+000  0.498855270068754E+000  0.140000000000000E+001
 0.410000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.585781887638630E+000  0.600671911703937E+000  0.000000000000000E+000  0.000000000000000E+000  0.472980721073092E+000  0.140000000000000E+001
 0.420000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.563690053779438E+000  0.640903584604237E+000  0.000000000000000E+000  0.000000000000000E+000  0.448158156607869E+000  0.140000000000000E+001
 0.430000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.542431049660917E+000  0.681209383591388E+000  0.000000000000000E+000  0.000000000000000E+000  0.424767942169680E+000  0.140000000000000E+001
 0.440000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.522162277354273E+000  0.721507899671802E+000  0.000000000000000E+000  0.000000000000000E+000  0.402753971022234E+000  0.140000000000000E+001
 0.450000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.502553785365701E+000  0.760932090733728E+000  0.000000000000000E+000  0.000000000000000E+000  0.381648337956580E+000  0.140000000000000E+001
 0.460000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.483749570837624E+000  0.799776200644915E+000  0.000000000000000E+000  0.000000000000000E+000  0.361700640416748E+000  0.140000000000000E+001
 0.470000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.466035339590242E+000  0.838167576786599E+000  0.000000000000000E+000  0.000000000000000E+000  0.343353739796203E+000  0.140000000000000E+001
 0.480000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.449793749638505E+000  0.873772980113349E+000  0.000000000000000E+000  0.000000000000000E+000  0.326863715913851E+000  0.140000000000000E+001
 0.490000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.436900591780772E+000  0.902568325634861E+000  0.000000000000000E+000  0.000000000000000E+000  0.313776352962047E+000  0.140000000000000E+001
 0.500000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.429637941852562E+000  0.919982582903831E+000  0.000000000000000E+000  0.000000000000000E+000  0.306305454016846E+000  0.140000000000000E+001
 
 0.000000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.999999999857555E+000  0.168544289335757E-009  0.000000000000000E+000  0.000000000000000E+000  0.999999999800577E+000  0.140000000000000E+001
 0.100000000000000E-001  0.100000000000000E+001  0.000000000000000E+000  0.999999999885448E+000  0.135540044883503E-009  0.000000000000000E+000  0.000000000000000E+000  0.999999999839628E+000  0.140000000000000E+001
 0.200000000000000E-001  0.100000000000000E+001  0.000000000000000E+000  0.100000000007120E+001 -0.842465025227989E-010  0.000000000000000E+000  0.000000000000000E+000  0.100000000009968E+001  0.140000000000000E+001
 0.300000000000000E-001  0.100000000000000E+001  0.000000000000000E+000  0.100000000022077E+001 -0.261223586064384E-009  0.000000000000000E+000  0.000000000000000E+000  0.100000000030908E+001  0.140000000000000E+001
 0.400000000000000E-001  0.100000000000000E+001  0.000000000000000E+000  0.999999999926934E+000  0.864588975208091E-010  0.000000000000000E+000  0.000000000000000E+000  0.999999999897707E+000  0.140000000000000E+001
 0.500000000000000E-001  0.100000000000000E+001  0.000000000000000E+000  0.999999999680633E+000  0.377877287492166E-009  0.000000000000000E+000  0.000000000000000E+000  0.999999999552885E+000  0.140000000000000E+001
 0.600000000000000E-001  0.100000000000000E+001  0.000000000000000E+000  0.100000000003057E+001 -0.361711470333438E-010  0.000000000000000E+000  0.000000000000000E+000  0.100000000004280E+001  0.140000000000000E+001
 0.700000000000000E-001  0.100000000000000E+001  0.000000000000000E+000  0.100000000034700E+001 -0.410575485670682E-009  0.000000000000000E+000  0.000000000000000E+000  0.100000000048580E+001  0.140000000000000E+001
 0.800000000000000E-001  0.100000000000000E+001  0.000000000000000E+000  0.999999999846632E+000  0.181479148339988E-009  0.000000000000000E+000  0.000000000000000E+000  0.999999999785284E+000  0.140000000000000E+001
 0.900000000000000E-001  0.100000000000000E+001  0.000000000000000E+000  0.999999999390979E+000  0.720615455125019E-009  0.000000000000000E+000  0.000000000000000E+000  0.999999999147370E+000  0.140000000000000E+001
 0.100000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.100000000039617E+001 -0.468780284993001E-009  0.000000000000000E+000  0.000000000000000E+000  0.100000000055464E+001  0.140000000000000E+001
 0.110000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.100000000176655E+001 -0.209014455939554E-008  0.000000000000000E+000  0.000000000000000E+000  0.100000000247317E+001  0.140000000000000E+001
 0.120000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.100000000110539E+001 -0.130811329847433E-008  0.000000000000000E+000  0.000000000000000E+000  0.100000000154754E+001  0.140000000000000E+001
 0.130000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.999999999400229E+000  0.710400369237228E-009  0.000000000000000E+000  0.000000000000000E+000  0.999999999160321E+000  0.140000000000000E+001
 0.140000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.999999996133069E+000  0.457380531964930E-008  0.000000000000000E+000  0.000000000000000E+000  0.999999994586296E+000  0.140000000000000E+001
 0.150000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.999999979577728E+000  0.241665929406270E-007  0.000000000000000E+000  0.000000000000000E+000  0.999999971408820E+000  0.140000000000000E+001
 0.160000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.999999904750344E+000  0.112699576819116E-006  0.000000000000000E+000  0.000000000000000E+000  0.999999866650487E+000  0.140000000000000E+001
 0.170000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.999999563576089E+000  0.516368013170922E-006  0.000000000000000E+000  0.000000000000000E+000  0.999999389006642E+000  0.140000000000000E+001
 0.180000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.999998127113744E+000  0.221609844394746E-005  0.000000000000000E+000  0.000000000000000E+000  0.999997377961231E+000  0.140000000000000E+001
 0.190000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.999992570211902E+000  0.879080884715013E-005  0.000000000000000E+000  0.000000000000000E+000  0.999989598326442E+000  0.140000000000000E+001
 0.200000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.999971957176089E+000  0.331811049643356E-004  0.000000000000000E+000  0.000000000000000E+000  0.999960740455625E+000  0.140000000000000E+001
 0.210000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.999898633800581E+000  0.119943597869452E-003  0.000000000000000E+000  0.000000000000000E+000  0.999858092335357E+000  0.140000000000000E+001
 0.220000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.999661236340071E+000  0.400885754157528E-003  0.000000000000000E+000  0.000000000000000E+000  0.999525784094175E+000  0.140000000000000E+001
 0.230000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.998926441792737E+000  0.127086074503162E-002  0.000000000000000E+000  0.000000000000000E+000  0.998497523448828E+000  0.140000000000000E+001
 0.240000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.996829826553077E+000  0.375656969430632E-002  0.000000000000000E+000  0.000000000000000E+000  0.995565984628472E+000  0.140000000000000E+001
 0.250000000000000E+000  0.100000000000000E+001  0.000000000000000E+000  0.990965994061551E+000  0.107378323363455E-001  0.000000000000000E+000  0.000000000000000E+000  0.987385191321058E+000  0.140000000000000E+001
