 0.500000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.429637941852562E+000  0.919982582903831E+000  0.000000000000000E+000  0.000000000000000E+000  0.306305454016846E+000  0.140000000000000E+001
 0.510000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.426856598950006E+000  0.926927636268559E+000  0.000000000000000E+000  0.000000000000000E+000  0.303474156430993E+000  0.140000000000000E+001
 0.520000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.425703624528635E+000  0.929046538655084E+000  0.000000000000000E+000  0.000000000000000E+000  0.302479267579081E+000  0.140000000000000E+001
 0.530000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.425301902004917E+000  0.929388704354859E+000  0.000000000000000E+000  0.000000000000000E+000  0.302194443450129E+000  0.140000000000000E+001
 0.540000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.425601923051389E+000  0.928957000421135E+000  0.000000000000000E+000  0.000000000000000E+000  0.302415322246580E+000  0.140000000000000E+001
 0.550000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.425905583130087E+000  0.928869847433171E+000  0.000000000000000E+000  0.000000000000000E+000  0.302603873891827E+000  0.140000000000000E+001
 0.560000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.425907081581641E+000  0.928839918595098E+000  0.000000000000000E+000  0.000000000000000E+000  0.302641644957837E+000  0.140000000000000E+001
 0.570000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.425786591593828E+000  0.928482296567905E+000  0.000000000000000E+000  0.000000000000000E+000  0.302664930071190E+000  0.140000000000000E+001
 0.580000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.425849197366991E+000  0.928257525193949E+000  0.000000000000000E+000  0.000000000000000E+000  0.302693409099174E+000  0.140000000000000E+001
 0.590000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.426337296311375E+000  0.928230138468764E+000  0.000000000000000E+000  0.000000000000000E+000  0.302796304350115E+000  0.140000000000000E+001
 0.600000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.426799984531204E+000  0.928227007325151E+000  0.000000000000000E+000  0.000000000000000E+000  0.302883173955959E+000  0.140000000000000E+001
 0.610000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.426775892609829E+000  0.928029427339929E+000  0.000000000000000E+000  0.000000000000000E+000  0.302893532392061E+000  0.140000000000000E+001
 0.620000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.426340669836941E+000  0.927801291936038E+000  0.000000000000000E+000  0.000000000000000E+000  0.302861579598755E+000  0.140000000000000E+001
 0.630000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.425700234966816E+000  0.927728743940092E+000  0.000000000000000E+000  0.000000000000000E+000  0.302904088188877E+000  0.140000000000000E+001
 0.640000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.424608051563870E+000  0.927792682562016E+000  0.000000000000000E+000  0.000000000000000E+000  0.303002978990764E+000  0.140000000000000E+001
 0.650000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.422082335762472E+000  0.927792111512156E+000  0.000000000000000E+000  0.000000000000000E+000  0.303056672830457E+000  0.140000000000000E+001
 0.660000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.415458801781888E+000  0.927706004306212E+000  0.000000000000000E+000  0.000000000000000E+000  0.303042189855368E+000  0.140000000000000E+001
 0.670000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.396660096491855E+000  0.927659624243535E+000  0.000000000000000E+000  0.000000000000000E+000  0.303043434417475E+000  0.140000000000000E+001
 0.680000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.358920654363408E+000  0.927706217338166E+000  0.000000000000000E+000  0.000000000000000E+000  0.303102706435090E+000  0.140000000000000E+001
 0.690000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.313595164133010E+000  0.927846074381095E+000  0.000000000000000E+000  0.000000000000000E+000  0.303171972220514E+000  0.140000000000000E+001
 0.700000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.281576928723230E+000  0.927847345733512E+000  0.000000000000000E+000  0.000000000000000E+000  0.303187883337517E+000  0.140000000000000E+001
 0.710000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.268480694565729E+000  0.927594202151514E+000  0.000000000000000E+000  0.000000000000000E+000  0.303078476310358E+000  0.140000000000000E+001
 0.720000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.265231369484875E+000  0.927023545037678E+000  0.000000000000000E+000  0.000000000000000E+000  0.302917966009172E+000  0.140000000000000E+001
 0.730000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.264527031309205E+000  0.926603120881230E+000  0.000000000000000E+000  0.000000000000000E+000  0.302787961310666E+000  0.140000000000000E+001
